# ordinar image ID, original image ID, acquisition time [s], bias [V], UTC time [s], human-readable time, no. of nonzero pixels, heatsink temperature [deg C]latitude [deg], longitude [deg], altitude (WGS84) [km]
1, 44648, 2.0, 70.0, 1594328465, 2020-07-09 21:01:05, 11, 4, 15.7711390179, 1.03287796146, 491.76409375
2, 44651, 0.004, 70.0, 1594329003, 2020-07-09 21:10:03, 0, 1, 49.5554027429, -7.78565067161, 501.023
3, 44652, 0.004, 70.0, 1594329183, 2020-07-09 21:13:03, 0, 1, 60.7025412594, -13.0942435948, 504.72859375
4, 44653, 0.004, 70.0, 1594329363, 2020-07-09 21:16:03, 0, 2, 71.5279402999, -23.2073777022, 507.835875
5, 44655, 0.004, 70.0, 1594329903, 2020-07-09 21:25:03, 7, 4, 71.2755853007, -160.653535145, 510.27578125
6, 44656, 0.004, 70.0, 1594330083, 2020-07-09 21:28:03, 3, 6, 60.4472492788, -170.561831026, 508.696375
7, 44657, 0.004, 70.0, 1594330263, 2020-07-09 21:31:03, 3, 7, 49.3116913481, -175.805872685, 506.372
8, 44658, 0.004, 70.0, 1594330443, 2020-07-09 21:34:03, 7, 9, 38.0691180134, -179.369114072, 503.7838125
9, 44659, 2.0, 70.0, 1594330625, 2020-07-09 21:37:05, 139, 11, 26.6540209306, 177.798635016, 501.42675
10, 44660, 2.0, 70.0, 1594330805, 2020-07-09 21:40:05, 3, 12, 15.3420938551, 175.374354993, 499.82484375
11, 44661, 2.0, 70.0, 1594330985, 2020-07-09 21:43:05, 19, 14, 4.02081496999, 173.124572643, 499.2905625
12, 44662, 0.004, 70.0, 1594331786, 2020-07-09 21:56:26, 0, 18, -46.2418662411, 161.57443589, 509.41675
13, 44663, 0.004, 70.0, 1594331966, 2020-07-09 21:59:26, 4, 19, -57.4037852869, 156.951654578, 512.48571875
14, 44664, 0.004, 70.0, 1594332146, 2020-07-09 22:02:26, 0, 19, -68.3425586375, 148.929706682, 514.7619375
15, 44666, 0.004, 70.0, 1594333008, 2020-07-09 22:16:48, 10, 16, -55.084936064, -5.23492506414, 507.158125
16, 44667, 0.004, 70.0, 1594333188, 2020-07-09 22:19:48, 184, 14, -43.8810284303, -9.48749219461, 502.6985625
17, 44668, 0.004, 70.0, 1594333368, 2020-07-09 22:22:48, 210, 13, -32.6002879985, -12.6172103766, 498.32128125
18, 44669, 0.004, 70.0, 1594333548, 2020-07-09 22:25:48, 12, 11, -21.2810065169, -15.2083946096, 494.6058125
19, 44670, 2.0, 70.0, 1594333730, 2020-07-09 22:28:50, 103, 9, -9.81527297284, -17.5585158537, 492.0169375
20, 44671, 2.0, 70.0, 1594333910, 2020-07-09 22:31:50, 17, 8, 1.53380019314, -19.776500258, 490.93271875
21, 44672, 2.0, 70.0, 1594334270, 2020-07-09 22:37:50, 0, 4, 24.2244218978, -24.3874363152, 493.36003125
22, 44673, 0.004, 70.0, 1594334448, 2020-07-09 22:40:48, 0, 3, 35.4187484837, -27.0538687422, 496.38053125
23, 44674, 0.004, 70.0, 1594334628, 2020-07-09 22:43:48, 0, 1, 46.6963094624, -30.391575576, 500.0725
24, 44675, 0.004, 70.0, 1594334808, 2020-07-09 22:46:48, 0, 0, 57.882485925, -35.1092316313, 503.8464375
25, 44676, 0.004, 70.0, 1594334988, 2020-07-09 22:49:48, 0, 0, 68.8302478046, -43.4088540379, 507.14984375
26, 44677, 0.004, 70.0, 1594335168, 2020-07-09 22:52:48, 0, 1, 78.8181495398, -65.2662619263, 509.52459375
27, 44678, 0.004, 70.0, 1594335348, 2020-07-09 22:55:48, 0, 2, 82.1237971731, -137.604406096, 510.677375
28, 44679, 0.004, 70.0, 1594335528, 2020-07-09 22:58:48, 5, 4, 73.9070864328, -179.931074716, 510.5226875
29, 44680, 0.004, 70.0, 1594335708, 2020-07-09 23:01:48, 1, 7, 63.2481664231, 167.666008403, 509.1925
30, 44681, 0.004, 70.0, 1594335888, 2020-07-09 23:04:48, 0, 9, 52.1605905713, 161.680508728, 507.01034375
31, 44682, 2.0, 70.0, 1594336070, 2020-07-09 23:07:50, 1829, 11, 40.8119614743, 157.777724977, 504.40609375
32, 44683, 2.0, 70.0, 1594336250, 2020-07-09 23:10:50, 658, 13, 29.5308487973, 154.835757596, 501.95846875
33, 44684, 2.0, 70.0, 1594336430, 2020-07-09 23:13:50, 47, 14, 18.2230164202, 152.339583002, 500.1283125
34, 44685, 2.0, 70.0, 1594336610, 2020-07-09 23:16:50, 2, 16, 6.90316974039, 150.059460951, 499.295125
35, 44686, 2.0, 70.0, 1594336790, 2020-07-09 23:19:50, 24, 18, -4.41957635472, 147.851984793, 499.6675
36, 44687, 0.004, 70.0, 1594337615, 2020-07-09 23:33:35, 1, 22, -56.0585795301, 133.998175497, 512.1208125
37, 44688, 0.004, 70.0, 1594337795, 2020-07-09 23:36:35, 0, 22, -67.039645412, 126.613279345, 514.520125
38, 44689, 0.004, 70.0, 1594337975, 2020-07-09 23:39:35, 0, 23, -77.3014718838, 108.795228256, 515.75103125
39, 44690, 0.004, 70.0, 1594338962, 2020-07-09 23:56:02, 164, 29, -37.4202158914, -34.9997710197, 500.145375
40, 44691, 0.004, 70.0, 1594339142, 2020-07-09 23:59:02, 254, 23, -26.1144752598, -37.7763248792, 496.08571875
41, 44692, 0.004, 70.0, 1594339322, 2020-07-10 00:02:02, 12, 18, -14.7819363809, -40.1913055996, 492.98240625
42, 44693, 2.0, 70.0, 1594339504, 2020-07-10 00:05:04, 538, 15, -3.30972440247, -42.4639041965, 491.222
43, 44694, 2.0, 70.0, 1594339684, 2020-07-10 00:08:04, 7, 12, 8.04062590216, -44.6767966949, 491.04465625
44, 44695, 2.0, 70.0, 1594339864, 2020-07-10 00:11:04, 52, 9, 19.386479381, -46.9751860861, 492.39603125
45, 44696, 2.0, 70.0, 1594340044, 2020-07-10 00:14:04, 2, 7, 30.7172492408, -49.5086296075, 495.0299375
46, 44697, 2.0, 70.0, 1594340224, 2020-07-10 00:17:04, 16, 5, 42.0161784663, -52.5230379746, 498.52053125
47, 44698, 0.004, 70.0, 1594340762, 2020-07-10 00:26:02, 0, 5, 74.7977431005, -76.2890192829, 508.66846875
48, 44699, 0.004, 70.0, 1594340942, 2020-07-10 00:29:02, 0, 6, 82.4426440639, -124.022943763, 510.3625
49, 44700, 0.004, 70.0, 1594341122, 2020-07-10 00:32:02, 2, 6, 78.0357172195, 167.609263191, 510.75796875
50, 44701, 0.004, 70.0, 1594341302, 2020-07-10 00:35:02, 4, 7, 67.8866571709, 148.016004956, 509.89540625
51, 44702, 0.004, 70.0, 1594341482, 2020-07-10 00:38:02, 5, 9, 56.9175577804, 140.221761906, 508.022
