# ordinar image ID, original image ID, acquisition time [s], bias [V], UTC time [s], human-readable time, no. of nonzero pixels, heatsink temperature [deg C]latitude [deg], longitude [deg], altitude (WGS84) [km]
1, 51785, 0.004, 70.0, 1667929937, 2022-11-08 17:52:17, 0, 4, 77.5372978253, -105.665990748, 455.12565625
2, 51787, 0.004, 70.0, 1667930297, 2022-11-08 17:58:17, 322, 6, 55.9552831642, -131.206622542, 450.18453125
3, 51788, 0.004, 70.0, 1667930657, 2022-11-08 18:04:17, 0, 8, 33.1779990588, -138.735608366, 444.894875
4, 51790, 0.004, 70.0, 1667931527, 2022-11-08 18:18:47, 0, 12, -22.2268886791, -150.045827894, 451.58165625
5, 51792, 0.004, 70.0, 1667932304, 2022-11-08 18:31:44, 76, 19, -70.819717985, -171.589528609, 474.0584375
6, 51793, 0.004, 70.0, 1667932484, 2022-11-08 18:34:44, 0, 20, -80.4383592032, 160.434299733, 476.85234375
7, 51794, 0.004, 70.0, 1667932664, 2022-11-08 18:37:44, 0, 22, -81.1450310652, 82.2323835205, 477.848125
8, 51795, 0.004, 70.0, 1667932844, 2022-11-08 18:40:44, 1, 22, -71.8719496076, 50.081798592, 476.99846875
9, 51796, 0.004, 70.0, 1667933024, 2022-11-08 18:43:44, 131, 23, -60.983002487, 39.8148904594, 474.49678125
10, 51797, 0.004, 70.0, 1667933204, 2022-11-08 18:46:44, 71, 24, -49.7690920412, 34.4957816062, 470.74375
11, 51798, 0.004, 70.0, 1667933384, 2022-11-08 18:49:44, 17, 25, -38.4406154174, 30.917175708, 466.28325
12, 51799, 0.004, 70.0, 1667933564, 2022-11-08 18:52:44, 1, 26, -27.0581085822, 28.1152784316, 461.718125
13, 51800, 0.004, 70.0, 1667933744, 2022-11-08 18:55:44, 0, 25, -15.645547207, 25.6955643901, 457.6193125
14, 51801, 2.0, 70.0, 1667933926, 2022-11-08 18:58:46, 24, 23, -4.08799628377, 23.429314454, 454.41275
15, 51802, 2.0, 70.0, 1667934106, 2022-11-08 19:01:46, 13, 21, 7.35240408865, 21.2302206453, 452.44525
16, 51808, 0.004, 70.0, 1667935184, 2022-11-08 19:19:44, 0, 9, 74.8367161599, -10.0671660805, 456.64675
17, 51809, 0.004, 70.0, 1667935364, 2022-11-08 19:22:44, 0, 7, 82.5872733196, -58.8917693182, 456.40871875
18, 51810, 0.004, 70.0, 1667935544, 2022-11-08 19:25:44, 0, 6, 77.8945850207, -127.806895884, 455.15915625
19, 51814, 0.004, 70.0, 1667936264, 2022-11-08 19:37:44, 0, 8, 33.6144788826, -162.019081205, 444.9555
20, 51815, 0.004, 70.0, 1667938376, 2022-11-08 20:12:56, 0, 22, -76.5018957888, 36.0706183229, 477.60415625
21, 51819, 0.004, 70.0, 1667939276, 2022-11-08 20:27:56, 0, 23, -20.8387705512, 3.37282852021, 459.36978125
22, 51820, 0.004, 70.0, 1667939456, 2022-11-08 20:30:56, 0, 22, -9.4152322083, 1.06936750005, 455.722875
23, 51827, 0.004, 70.0, 1667941076, 2022-11-08 20:57:56, 0, 6, 81.5246393188, -129.048378388, 455.81584375
24, 51832, 0.004, 70.0, 1667941976, 2022-11-08 21:12:56, 0, 5, 27.3690341611, 173.114614227, 443.97040625
25, 51837, 0.004, 70.0, 1667943056, 2022-11-08 21:30:56, 0, 10, -41.3247140205, 158.503022764, 460.7376875
