# ordinar image ID, original image ID, acquisition time [s], bias [V], UTC time [s], human-readable time, no. of nonzero pixels, heatsink temperature [deg C]latitude [deg], longitude [deg], altitude (WGS84) [km]
1, 42355, 0.002, 70.0, 1584392592, 2020-03-16 21:03:12, 0, 7, 45.5768892689, -3.77519069529, 495.141125
2, 42356, 0.002, 70.0, 1584392772, 2020-03-16 21:06:12, 0, 6, 56.7909294883, -8.31146595461, 498.83659375
3, 42357, 0.002, 70.0, 1584392952, 2020-03-16 21:09:12, 54, 5, 67.789463579, -16.0833794083, 502.33909375
4, 42358, 0.002, 70.0, 1584393132, 2020-03-16 21:12:12, 0, 4, 77.9673948373, -35.561632626, 505.170875
5, 42359, 0.002, 70.0, 1584393312, 2020-03-16 21:15:12, 0, 4, 82.4440852338, -103.632513659, 507.00534375
6, 42360, 0.002, 70.0, 1584393492, 2020-03-16 21:18:12, 183, 4, 74.8363473297, -151.692340616, 507.71440625
7, 42361, 0.002, 70.0, 1584393672, 2020-03-16 21:21:12, 7, 5, 64.2526277027, -165.291793666, 507.38178125
8, 42362, 0.002, 70.0, 1584393852, 2020-03-16 21:24:12, 0, 7, 53.1815774935, -171.609554723, 506.280875
9, 42363, 0.002, 70.0, 1584394032, 2020-03-16 21:27:12, 0, 8, 41.9645456513, -175.607360067, 504.8216875
10, 42364, 1.5, 70.0, 1584394214, 2020-03-16 21:30:14, 31, 10, 30.5640310223, -178.649116511, 503.46334375
11, 42365, 1.5, 70.0, 1584394394, 2020-03-16 21:33:14, 12, 11, 19.2636025703, 178.822890184, 502.68875
12, 42366, 1.5, 70.0, 1584394574, 2020-03-16 21:36:14, 12, 12, 7.95372540536, 176.527864661, 502.82778125
13, 42367, 1.5, 70.0, 1584394754, 2020-03-16 21:39:14, 13, 14, -3.356408532, 174.317506163, 504.06265625
14, 42368, 1.5, 70.0, 1584394934, 2020-03-16 21:42:14, 10, 15, -14.6596913627, 172.073133323, 506.37615625
15, 42369, 0.002, 70.0, 1584395850, 2020-03-16 21:57:30, 0, 21, -71.3063279822, 147.865686152, 521.746875
16, 42370, 0.002, 70.0, 1584396030, 2020-03-16 22:00:30, 0, 22, -80.6356287268, 118.252909236, 521.9979375
17, 42371, 0.002, 70.0, 1584396210, 2020-03-16 22:03:30, 2, 23, -80.8261500234, 41.3928246669, 520.56159375
18, 42372, 0.002, 70.0, 1584396390, 2020-03-16 22:06:30, 28, 23, -71.5830667567, 10.6292744274, 517.4905625
19, 42373, 0.002, 70.0, 1584396570, 2020-03-16 22:09:30, 0, 25, -60.7911902846, 0.468368963133, 513.0633125
20, 42374, 0.002, 70.0, 1584396750, 2020-03-16 22:12:30, 77, 25, -49.6702489587, -4.86284495962, 507.74896875
21, 42375, 0.002, 70.0, 1584396930, 2020-03-16 22:15:30, 63, 24, -38.4289528694, -8.46671871574, 502.14290625
22, 42376, 0.002, 70.0, 1584397110, 2020-03-16 22:18:30, 26, 23, -27.1295779741, -11.2930398949, 496.8828125
23, 42377, 0.002, 70.0, 1584397290, 2020-03-16 22:21:30, 0, 21, -15.79802435, -13.7343945369, 492.55821875
24, 42378, 1.5, 70.0, 1584397472, 2020-03-16 22:24:32, 1, 19, -4.32212748452, -16.0196605735, 489.60375
25, 42379, 1.5, 70.0, 1584397652, 2020-03-16 22:27:32, 24, 17, 7.03596569331, -18.2346857984, 488.34890625
