# ordinar image ID, original image ID, acquisition time [s], bias [V], UTC time [s], human-readable time, no. of nonzero pixels, heatsink temperature [deg C]latitude [deg], longitude [deg], altitude (WGS84) [km]
1, 40601, 0.002, 70.0, 1581410878, 2020-02-11 08:47:58, 0, 14, 10.808235629, 9.28925534549, 491.4809375
2, 40602, 0.002, 70.0, 1581411058, 2020-02-11 08:50:58, 0, 16, -0.537343628457, 7.0633573132, 493.87175
3, 40603, 0.002, 70.0, 1581411721, 2020-02-11 09:02:01, 38, 18, -42.159328986, -2.31672396687, 513.16209375
4, 40604, 0.002, 70.0, 1581411901, 2020-02-11 09:05:01, 20, 20, -53.3403110898, -6.32963021813, 519.146375
5, 40605, 0.002, 70.0, 1581412081, 2020-02-11 09:08:01, 5, 23, -64.360162201, -12.6707206399, 524.25928125
6, 40606, 0.002, 70.0, 1581412261, 2020-02-11 09:11:01, 48, 26, -74.8794116724, -26.2991601598, 527.9694375
7, 40607, 0.002, 70.0, 1581412441, 2020-02-11 09:14:01, 405, 28, -82.4333413463, -74.1138430892, 529.8620625
8, 40609, 0.002, 70.0, 1581412801, 2020-02-11 09:20:01, 296, 29, -67.9571515533, -161.612234157, 527.710875
9, 40610, 0.002, 70.0, 1581412981, 2020-02-11 09:23:01, 0, 29, -57.0465015066, -169.438387851, 524.014
10, 40611, 0.002, 70.0, 1581413161, 2020-02-11 09:26:01, 2, 29, -45.9158032554, -174.000298517, 519.13865625
11, 40612, 0.002, 70.0, 1581413967, 2020-02-11 09:39:27, 0, 32, 4.59886668597, 174.418702246, 498.2241875
12, 40613, 0.002, 70.0, 1581414327, 2020-02-11 09:45:27, 0, 22, 27.2553490775, 169.712934134, 495.68921875
13, 40614, 0.002, 70.0, 1581414507, 2020-02-11 09:48:27, 0, 19, 38.5664821434, 166.876247289, 496.043
14, 40615, 0.002, 70.0, 1581414687, 2020-02-11 09:51:27, 2, 16, 49.8345662346, 163.247668312, 496.9974375
15, 40616, 0.002, 70.0, 1581414867, 2020-02-11 09:54:27, 7, 13, 60.9943064501, 157.85007034, 498.096
16, 40617, 0.002, 70.0, 1581415047, 2020-02-11 09:57:27, 13, 11, 71.825927793, 147.449509066, 498.9046875
17, 40618, 0.002, 70.0, 1581415227, 2020-02-11 10:00:27, 0, 9, 81.0187818486, 115.307417478, 499.09215625
18, 40619, 0.002, 70.0, 1581415407, 2020-02-11 10:03:27, 0, 8, 80.3699002171, 38.2890569349, 498.49190625
19, 40620, 0.002, 70.0, 1581415587, 2020-02-11 10:06:27, 139, 8, 70.8520042892, 9.99895212752, 497.13525
