# ordinar image ID, original image ID, acquisition time [s], bias [V], UTC time [s], human-readable time, no. of nonzero pixels, heatsink temperature [deg C]latitude [deg], longitude [deg], altitude (WGS84) [km]
1, 39962, 0.002, 70.0, 1578393159, 2020-01-07 10:32:39, 0, 9, 0.260273269552, -17.9540828443, 492.61190625
2, 39963, 0.002, 70.0, 1578425481, 2020-01-07 19:31:21, 3, 9, 69.456958642, 7.24851435007, 511.9071875
3, 39964, 0.002, 70.0, 1578425661, 2020-01-07 19:34:21, 0, 8, 79.296816027, -16.3292815863, 512.5419375
4, 39965, 0.002, 70.0, 1578425841, 2020-01-07 19:37:21, 0, 6, 81.8304337181, -90.4699126774, 511.897375
5, 39966, 0.002, 70.0, 1578426021, 2020-01-07 19:40:21, 10, 5, 73.303468465, -129.508159402, 509.96734375
6, 39967, 0.002, 70.0, 1578426201, 2020-01-07 19:43:21, 44, 5, 62.5989296218, -141.290959719, 506.96178125
7, 39968, 0.002, 70.0, 1578426381, 2020-01-07 19:46:21, 0, 6, 51.4906480515, -147.108177192, 503.27721875
8, 39969, 0.002, 70.0, 1578426561, 2020-01-07 19:49:21, 0, 7, 40.2483854905, -150.911622673, 499.43709375
9, 39970, 1.5, 70.0, 1578426743, 2020-01-07 19:52:23, 294, 9, 28.8215848785, -153.86357579, 495.97725
10, 39971, 1.5, 70.0, 1578427103, 2020-01-07 19:58:23, 19, 12, 6.14827716974, -158.630023302, 492.38009375
11, 39972, 1.5, 70.0, 1578427283, 2020-01-07 20:01:23, 16, 14, -5.19804246951, -160.845190253, 492.81396875
12, 39973, 1.5, 70.0, 1578427463, 2020-01-07 20:04:23, 8, 15, -16.5387617805, -163.114534265, 494.79596875
13, 39974, 0.002, 70.0, 1578428239, 2020-01-07 20:17:19, 447, 20, -64.9191039014, 179.881788071, 512.2643125
14, 39975, 0.002, 70.0, 1578428419, 2020-01-07 20:20:19, 1, 22, -75.4218243151, 165.432946356, 515.3838125
15, 39976, 0.002, 70.0, 1578428599, 2020-01-07 20:23:19, 0, 22, -82.566311469, 113.81740488, 517.1758125
16, 39977, 0.002, 70.0, 1578428779, 2020-01-07 20:26:19, 1, 24, -77.4680055562, 48.9707078142, 517.4705
17, 39978, 0.002, 70.0, 1578428959, 2020-01-07 20:29:19, 26, 25, -67.2468392004, 30.7119729197, 516.32215625
18, 39979, 0.002, 70.0, 1578429139, 2020-01-07 20:32:19, 0, 27, -56.2796693384, 23.2096350797, 513.99625
19, 39980, 0.002, 70.0, 1578429319, 2020-01-07 20:35:19, 6, 28, -45.1116236129, 18.76532661, 510.9235
20, 39981, 0.002, 70.0, 1578429499, 2020-01-07 20:38:19, 24, 29, -33.8638593344, 15.5464206716, 507.62953125
21, 39982, 0.002, 70.0, 1578429679, 2020-01-07 20:41:19, 2, 29, -22.5778101382, 12.9095535721, 504.650625
22, 39983, 1.5, 70.0, 1578429861, 2020-01-07 20:44:21, 36, 28, -11.1463060872, 10.5367236567, 502.430875
23, 39984, 1.5, 70.0, 1578430041, 2020-01-07 20:47:21, 17, 26, 0.168886699171, 8.31196626596, 501.33878125
24, 39985, 1.5, 70.0, 1578430221, 2020-01-07 20:50:21, 0, 24, 11.4856179323, 6.08524733031, 501.4671875
