# ordinar image ID, original image ID, acquisition time [s], bias [V], UTC time [s], human-readable time, no. of nonzero pixels, heatsink temperature [deg C]latitude [deg], longitude [deg], altitude (WGS84) [km]
1, 39195, 0.002, 70.0, 1576876861, 2019-12-20 21:21:01, 0, 6, 75.8744814419, -30.7029502398, 511.5768125
2, 39196, 0.002, 70.0, 1576877041, 2019-12-20 21:24:01, 0, 5, 82.6330902285, -85.3950957851, 512.9945
3, 39200, 0.002, 70.0, 1576877761, 2019-12-20 21:36:01, 0, 2, 44.5219836272, -176.410959143, 507.03928125
4, 39205, 1.5, 70.0, 1576878663, 2019-12-20 21:51:03, 4, 10, -12.1138245811, 170.973554829, 501.54203125
5, 39206, 1.5, 70.0, 1576878843, 2019-12-20 21:54:03, 17, 11, -23.4221598308, 168.609899565, 503.7554375
6, 39207, 1.5, 70.0, 1576879023, 2019-12-20 21:57:03, 10, 13, -34.7098089989, 165.940702619, 506.7663125
7, 39208, 0.002, 70.0, 1576879201, 2019-12-20 22:00:01, 2, 14, -45.8324339664, 162.699081179, 510.0665625
8, 39209, 0.002, 70.0, 1576880195, 2019-12-20 22:16:35, 62, 22, -69.3623400314, 6.16147266833, 513.57628125
9, 39210, 0.002, 70.0, 1576880375, 2019-12-20 22:19:35, 11, 23, -58.457908872, -2.46956972665, 510.0879375
10, 39211, 0.002, 70.0, 1576880555, 2019-12-20 22:22:35, 37, 23, -47.2986809207, -7.307238609, 505.93709375
11, 39212, 0.002, 70.0, 1576880735, 2019-12-20 22:25:35, 70, 23, -36.0419315284, -10.7013081637, 501.68596875
12, 39213, 0.002, 70.0, 1576880915, 2019-12-20 22:28:35, 21, 22, -24.7385678026, -13.4259030667, 497.9165625
13, 39214, 1.5, 70.0, 1576881097, 2019-12-20 22:31:37, 75, 21, -13.2849330849, -15.8430660325, 495.11890625
14, 39215, 1.5, 70.0, 1576881277, 2019-12-20 22:34:37, 23, 20, -1.94535612302, -18.0844284669, 493.72509375
15, 39216, 1.5, 70.0, 1576881457, 2019-12-20 22:37:37, 78, 18, 9.39688119755, -20.3057921073, 493.8633125
16, 39217, 1.5, 70.0, 1576881637, 2019-12-20 22:40:37, 38, 17, 20.7331143549, -22.6282271795, 495.4743125
17, 39218, 1.5, 70.0, 1576881817, 2019-12-20 22:43:37, 0, 15, 32.0523736385, -25.208595808, 498.2846875
18, 39219, 1.5, 70.0, 1576881997, 2019-12-20 22:46:37, 25, 13, 43.3367272403, -28.3122064457, 501.85015625
19, 39220, 0.002, 70.0, 1576882175, 2019-12-20 22:49:35, 0, 11, 54.4249212242, -32.4457071573, 505.584125
20, 39221, 0.002, 70.0, 1576882355, 2019-12-20 22:52:35, 9, 9, 65.4658946954, -39.2092097744, 509.0135
21, 39222, 0.002, 70.0, 1576882535, 2019-12-20 22:55:35, 0, 7, 75.9232763133, -54.4684022085, 511.6045625
22, 39223, 0.002, 70.0, 1576882715, 2019-12-20 22:58:35, 0, 5, 82.6381035874, -109.482092569, 513.011625
23, 39224, 0.002, 70.0, 1576882895, 2019-12-20 23:01:35, 263, 3, 76.9646615955, -171.292538323, 513.0876875
24, 39225, 0.002, 70.0, 1576883075, 2019-12-20 23:04:35, 22, 3, 66.6514037992, 171.524710113, 511.9045
25, 39226, 0.002, 70.0, 1576883255, 2019-12-20 23:07:35, 0, 4, 55.6530131425, 164.282196085, 509.73759375
26, 39227, 0.002, 70.0, 1576883435, 2019-12-20 23:10:35, 1, 5, 44.4657575099, 159.932513056, 507.01834375
27, 39228, 1.5, 70.0, 1576883617, 2019-12-20 23:13:37, 679, 6, 33.078278297, 156.72497426, 504.23334375
28, 39229, 1.5, 70.0, 1576883797, 2019-12-20 23:16:37, 87, 8, 21.7809968546, 154.113547053, 501.9629375
29, 39230, 1.5, 70.0, 1576883977, 2019-12-20 23:19:37, 12, 9, 10.4671983073, 151.777649678, 500.6048125
30, 39231, 1.5, 70.0, 1576884157, 2019-12-20 23:22:37, 5, 11, -0.852657390459, 149.554983179, 500.43365625
31, 39232, 1.5, 70.0, 1576884337, 2019-12-20 23:25:37, 10, 13, -12.1707414012, 147.323683321, 501.52509375
32, 39233, 1.5, 70.0, 1576884517, 2019-12-20 23:28:37, 63, 14, -23.4790894576, 144.958976208, 503.74228125
33, 39234, 0.002, 70.0, 1576885135, 2019-12-20 23:38:55, 15, 20, -61.9590843306, 131.602350043, 514.36753125
34, 39235, 0.002, 70.0, 1576885315, 2019-12-20 23:41:55, 0, 23, -72.6835058545, 120.451492488, 516.2869375
35, 39236, 0.002, 70.0, 1576885495, 2019-12-20 23:44:55, 0, 25, -81.494026411, 84.6828641491, 516.9046875
36, 39237, 0.002, 70.0, 1576885675, 2019-12-20 23:47:55, 1, 27, -79.8067647805, 9.06393935763, 516.05275
37, 39238, 0.002, 70.0, 1576885855, 2019-12-20 23:50:55, 22, 29, -70.1338303886, -16.537496488, 513.78434375
38, 39239, 0.002, 70.0, 1576886035, 2019-12-20 23:53:55, 10, 31, -59.2624778353, -25.6569328402, 510.3689375
39, 39240, 0.002, 70.0, 1576886215, 2019-12-20 23:56:55, 58, 32, -48.1141337905, -30.6568908592, 506.25334375
40, 39241, 0.002, 70.0, 1576886395, 2019-12-20 23:59:55, 68, 33, -36.862216757, -34.1211935416, 501.99465625
41, 39242, 0.002, 70.0, 1576886575, 2019-12-21 00:02:55, 88, 33, -25.5613426352, -36.8802518715, 498.17625
42, 39243, 0.002, 70.0, 1576886755, 2019-12-21 00:05:55, 3, 32, -14.2349867851, -39.288880516, 495.31946875
43, 39244, 1.5, 70.0, 1576886937, 2019-12-21 00:08:57, 209, 30, -2.77006304537, -41.5619333205, 493.79665625
44, 39245, 1.5, 70.0, 1576887117, 2019-12-21 00:11:57, 1, 28, 8.57218878934, -43.7808022344, 493.82521875
45, 39246, 1.5, 70.0, 1576887297, 2019-12-21 00:14:57, 25, 26, 19.909099843, -46.0913152114, 495.33746875
46, 39247, 1.5, 70.0, 1576887477, 2019-12-21 00:17:57, 2, 23, 31.2299881267, -48.6459152437, 498.07434375
47, 39248, 1.5, 70.0, 1576887657, 2019-12-21 00:20:57, 24, 21, 42.5176953513, -51.6979613683, 501.60196875
48, 39249, 0.002, 70.0, 1576887835, 2019-12-21 00:23:55, 0, 18, 53.6130849396, -55.7218682795, 505.338125
49, 39250, 0.002, 70.0, 1576888015, 2019-12-21 00:26:55, 0, 16, 64.6733400347, -62.1952722721, 508.80809375
50, 39251, 0.002, 70.0, 1576888195, 2019-12-21 00:29:55, 0, 14, 75.2092415074, -76.3421171735, 511.47053125
51, 39252, 0.002, 70.0, 1576888375, 2019-12-21 00:32:55, 0, 11, 82.5226802206, -126.686580935, 512.9671875
52, 39253, 0.002, 70.0, 1576888555, 2019-12-21 00:35:55, 26, 10, 77.6411167007, 167.322750416, 513.13565625
53, 39254, 0.002, 70.0, 1576888735, 2019-12-21 00:38:55, 17, 9, 67.4367594405, 148.638740623, 512.03203125
54, 39255, 0.002, 70.0, 1576889095, 2019-12-21 00:44:55, 3, 11, 45.2830886818, 136.559933568, 507.21734375
55, 39256, 1.5, 70.0, 1576889277, 2019-12-21 00:47:57, 37, 12, 33.8992841106, 133.293641485, 504.41175
56, 39257, 1.5, 70.0, 1576889457, 2019-12-21 00:50:57, 3, 13, 22.6037221684, 130.653404541, 502.0856875
57, 39258, 1.5, 70.0, 1576889637, 2019-12-21 00:53:57, 15, 15, 11.2906604277, 128.303751164, 500.6458125
58, 39259, 1.5, 70.0, 1576889817, 2019-12-21 00:56:57, 10, 16, -0.0291027156781, 126.077150476, 500.3800625
59, 39261, 0.002, 70.0, 1576890175, 2019-12-21 01:02:55, 0, 17, -22.5315253613, 121.527657094, 503.4934375
60, 39262, 0.002, 70.0, 1576890355, 2019-12-21 01:05:55, 2, 17, -33.821525822, 118.891067471, 506.45665625
61, 39263, 0.002, 70.0, 1576890535, 2019-12-21 01:08:55, 0, 18, -45.0732447799, 115.673365353, 509.78896875
62, 39264, 0.002, 70.0, 1576890715, 2019-12-21 01:11:55, 10, 20, -56.2451495623, 111.232437827, 512.9521875
63, 39265, 0.002, 70.0, 1576890895, 2019-12-21 01:14:55, 0, 21, -67.2162194624, 103.740580912, 515.4165
64, 39266, 0.002, 70.0, 1576891075, 2019-12-21 01:17:55, 0, 23, -77.4432597808, 85.5293294928, 516.745125
65, 39267, 0.002, 70.0, 1576891255, 2019-12-21 01:20:55, 0, 25, -82.5681419597, 20.8200268046, 516.665125
66, 39268, 0.002, 70.0, 1576891435, 2019-12-21 01:23:55, 53, 26, -75.4422807316, -30.9424952193, 515.1135
